13,-0.00055801,-0.0003065,1.4997,2.4439e-05,-4.442e-05,0.00010687,-9.624e-06,6.0935e-07,-2.0663e-05,15.829,5.4358,-4.3747,0,0
12.99,-0.00056087,-0.00030695,1.4997,0.00080744,0.00022349,-0.00010904,-0.15574,-0.053196,0.042942,15.318,5.2041,-4.2183,0,0
12.98,-0.00057926,-0.00031271,1.4997,0.0031223,0.0010118,-0.0007468,-0.30639,-0.10409,0.084351,14.813,4.9755,-4.0638,0,0
12.97,-0.00062825,-0.00032885,1.4997,0.0069184,0.0022978,-0.001791,-0.45201,-0.15272,0.12423,14.313,4.75,-3.9113,0,0
12.96,-0.0007224,-0.00036024,1.4998,0.012146,0.0040587,-0.0032263,-0.59266,-0.1991,0.16258,13.819,4.5274,-3.7606,0,0
12.95,-0.00087578,-0.00041153,1.4998,0.018755,0.0062724,-0.0050376,-0.7284,-0.24328,0.19944,13.33,4.308,-3.6118,0,0
12.94,-0.001102,-0.00048713,1.4999,0.026698,0.008917,-0.0072102,-0.85928,-0.28527,0.23483,12.847,4.0915,-3.4649,0,0
12.93,-0.001414,-0.00059124,1.5,0.035925,0.011971,-0.0097293,-0.98536,-0.32512,0.26875,12.37,3.8781,-3.3199,0,0
12.92,-0.0018246,-0.00072784,1.5001,0.046389,0.015412,-0.01258,-1.1067,-0.36284,0.30123,11.898,3.6677,-3.1768,0,0
12.91,-0.0023458,-0.0009007,1.5002,0.058043,0.019221,-0.015749,-1.2233,-0.39848,0.33229,11.432,3.4603,-3.0355,0,0
12.9,-0.0029892,-0.0011134,1.5004,0.070841,0.023375,-0.019221,-1.3354,-0.43206,0.36195,10.971,3.256,-2.8961,0,0
12.89,-0.0037662,-0.0013693,1.5006,0.084735,0.027855,-0.022983,-1.4428,-0.46361,0.39022,10.516,3.0546,-2.7586,0,0
12.88,-0.0046875,-0.0016715,1.5008,0.099681,0.03264,-0.027021,-1.5457,-0.49316,0.41712,10.066,2.8563,-2.623,0,0
12.87,-0.0057632,-0.002023,1.5011,0.11563,0.037712,-0.031321,-1.6441,-0.52074,0.44268,9.6224,2.6609,-2.4892,0,0
12.86,-0.0070033,-0.0024266,1.5015,0.13255,0.043049,-0.03587,-1.7382,-0.54639,0.46691,9.184,2.4686,-2.3573,0,0
12.85,-0.0084172,-0.0028849,1.5019,0.15038,0.048633,-0.040655,-1.8278,-0.57013,0.48984,8.751,2.2792,-2.2272,0,0
12.84,-0.010014,-0.0034001,1.5023,0.16909,0.054445,-0.045663,-1.9132,-0.59198,0.51146,8.3235,2.0928,-2.099,0,0
12.83,-0.011802,-0.0039745,1.5028,0.18863,0.060467,-0.05088,-1.9943,-0.61199,0.53182,7.9016,1.9094,-1.9727,0,0
12.82,-0.013789,-0.00461,1.5033,0.20896,0.066679,-0.056295,-2.0712,-0.63018,0.55092,7.4851,1.729,-1.8482,0,0
12.81,-0.015984,-0.0053086,1.5039,0.23004,0.073064,-0.061895,-2.144,-0.64658,0.56879,7.0742,1.5516,-1.7256,0,0
12.8,-0.018392,-0.0060718,1.5045,0.25183,0.079605,-0.067667,-2.2127,-0.66122,0.58544,6.6687,1.3771,-1.6048,0,0
12.79,-0.021022,-0.0069012,1.5052,0.27428,0.086283,-0.0736,-2.2774,-0.67414,0.60089,6.2686,1.2056,-1.4858,0,0
