24,-0.0030467,0.0016054,1.5,-0.00015778,0.00019388,-5.4057e-10,-1.1118e-05,1.3436e-05,-1.2862e-11,4.9808,0.86109,3.5184e-09,0,0
23.99,-0.0030459,0.0016034,1.5,8.9593e-05,0.00023637,-5.4026e-10,-0.049285,-0.0084687,-4.7849e-11,4.8741,0.83538,3.4789e-09,0,0
23.98,-0.0030501,0.0016004,1.5,0.00082438,0.0003624,-5.3961e-10,-0.097496,-0.016695,-8.2441e-11,4.7682,0.80989,3.4396e-09,0,0
23.97,-0.003064,0.0015958,1.5,0.002036,0.00056942,-5.3861e-10,-0.14465,-0.024667,-1.1664e-10,4.6631,0.78461,3.4004e-09,0,0
23.96,-0.0030924,0.0015888,1.5,0.0037139,0.0008549,-5.3728e-10,-0.19076,-0.032388,-1.5045e-10,4.5586,0.75955,3.3614e-09,0,0
23.95,-0.0031398,0.0015785,1.5,0.0058477,0.0012163,-5.3561e-10,-0.23583,-0.039859,-1.8387e-10,4.455,0.7347,3.3226e-09,0,0
23.94,-0.0032108,0.0015642,1.5,0.008427,0.0016513,-5.336e-10,-0.27986,-0.047083,-2.169e-10,4.3521,0.71007,3.2839e-09,0,0
23.93,-0.0033098,0.0015452,1.5,0.011442,0.0021572,-5.3127e-10,-0.32287,-0.054061,-2.4955e-10,4.2499,0.68565,3.2455e-09,0,0
23.92,-0.0034411,0.0015208,1.5,0.014881,0.0027317,-5.2861e-10,-0.36486,-0.060796,-2.8181e-10,4.1485,0.66145,3.2071e-09,0,0
23.91,-0.0036088,0.0014904,1.5,0.018735,0.0033723,-5.2564e-10,-0.40584,-0.067291,-3.1369e-10,4.0478,0.63746,3.169e-09,0,0
23.9,-0.0038171,0.0014532,1.5,0.022995,0.0040767,-5.2234e-10,-0.44582,-0.073546,-3.4519e-10,3.9479,0.61369,3.131e-09,0,0
23.89,-0.00407,0.0014086,1.5,0.027649,0.0048424,-5.1873e-10,-0.4848,-0.079565,-3.7631e-10,3.8487,0.59013,3.0932e-09,0,0
23.88,-0.0043714,0.0013561,1.5,0.032687,0.0056672,-5.1482e-10,-0.5228,-0.08535,-4.0706e-10,3.7503,0.56679,3.0556e-09,0,0
23.87,-0.004725,0.0012951,1.5,0.038101,0.0065487,-5.1059e-10,-0.55981,-0.090902,-4.3742e-10,3.6526,0.54366,3.0181e-09,0,0
23.86,-0.0051346,0.001225,1.5,0.04388,0.0074845,-5.0607e-10,-0.59585,-0.096224,-4.6742e-10,3.5556,0.52075,2.9808e-09,0,0
23.85,-0.0056038,0.0011452,1.5,0.050015,0.0084724,-5.0125e-10,-0.63093,-0.10132,-4.9704e-10,3.4595,0.49805,2.9436e-09,0,0
23.84,-0.0061361,0.0010554,1.5,0.056496,0.0095101,-4.9613e-10,-0.66504,-0.10619,-5.2629e-10,3.364,0.47557,2.9067e-09,0,0
23.83,-0.0067348,0.00095489,1.5,0.063313,0.010595,-4.9072e-10,-0.69821,-0.11083,-5.5517e-10,3.2693,0.4533,2.8699e-09,0,0
23.82,-0.0074034,0.00084332,1.5,0.070457,0.011726,-4.8503e-10,-0.73043,-0.11525,-5.8369e-10,3.1754,0.43124,2.8332e-09,0,0
23.81,-0.008145,0.00072023,1.5,0.077918,0.0129,-4.7905e-10,-0.76172,-0.11946,-6.1184e-10,3.0822,0.40941,2.7968e-09,0,0
23.8,-0.0089628,0.00058519,1.5,0.085688,0.014114,-4.7279e-10,-0.79208,-0.12344,-6.3963e-10,2.9897,0.38778,2.7605e-09,0,0
23.79,-0.0098598,0.00043781,1.5,0.093757,0.015368,-4.6626e-10,-0.82152,-0.12721,-6.6705e-10,2.898,0.36637,2.7244e-09,0,0
23.78,-0.010839,0.00027771,1.5,0.10212,0.016658,-4.5945e-10,-0.85004,-0.13077,-6.9411e-10,2.8071,0.34518,2.6884e-09,0,0
23.77,-0.011903,0.00010454,1.5,0.11075,0.017982,-4.5238e-10,-0.87766,-0.13412,-7.2082e-10,2.7169,0.3242,2.6526e-09,0,0
23.76,-0.013055,-8.2044e-05,1.5,0.11967,0.019339,-4.4504e-10,-0.90438,-0.13725,-7.4717e-10,2.6274,0.30343,2.617e-09,0,0
23.75,-0.014297,-0.00028235,1.5,0.12884,0.020727,-4.3743e-10,-0.93021,-0.14019,-7.7316e-10,2.5387,0.28288,2.5815e-09,0,0
23.74,-0.015633,-0.00049667,1.5,0.13827,0.022142,-4.2957e-10,-0.95516,-0.14291,-7.988e-10,2.4507,0.26255,2.5463e-09,0,0
23.73,-0.017063,-0.00072529,1.5,0.14794,0.023584,-4.2146e-10,-0.97923,-0.14544,-8.2408e-10,2.3635,0.24243,2.5111e-09,0,0
23.72,-0.018592,-0.00096844,1.5,0.15785,0.025051,-4.1309e-10,-1.0024,-0.14776,-8.4902e-10,2.277,0.22252,2.4762e-09,0,0
23.71,-0.020221,-0.0012264,1.5,0.16799,0.026539,-4.0448e-10,-1.0248,-0.14989,-8.7361e-10,2.1913,0.20283,2.4414e-09,0,0
23.7,-0.021953,-0.0014993,1.5,0.17834,0.028048,-3.9562e-10,-1.0463,-0.15182,-8.9785e-10,2.1063,0.18336,2.4068e-09,0,0
23.69,-0.023789,-0.0017874,1.5,0.18891,0.029575,-3.8652e-10,-1.0669,-0.15356,-9.2175e-10,2.0221,0.1641,2.3724e-09,0,0
23.68,-0.025731,-0.0020908,1.5,0.19968,0.031118,-3.7719e-10,-1.0867,-0.1551,-9.453e-10,1.9386,0.14505,2.3381e-09,0,0
23.67,-0.027783,-0.0024098,1.5,0.21064,0.032676,-3.6762e-10,-1.1057,-0.15646,-9.6851e-10,1.8559,0.12622,2.304e-09,0,0
23.66,-0.029945,-0.0027444,1.5,0.22179,0.034247,-3.5782e-10,-1.1238,-0.15763,-9.9138e-10,1.7739,0.1076,2.2701e-09,0,0
23.65,-0.032219,-0.0030948,1.5,0.23311,0.035828,-3.4779e-10,-1.1412,-0.15861,-1.0139e-09,1.6927,0.089203,2.2363e-09,0,0
23.64,-0.034608,-0.003461,1.5,0.24461,0.037418,-3.3754e-10,-1.1577,-0.15941,-1.0361e-09,1.6122,0.071017,2.2027e-09,0,0
23.63,-0.037112,-0.0038432,1.5,0.25626,0.039016,-3.2707e-10,-1.1734,-0.16003,-1.058e-09,1.5324,0.053046,2.1693e-09,0,0
23.62,-0.039733,-0.0042413,1.5,0.26807,0.040618,-3.1638e-10,-1.1883,-0.16047,-1.0795e-09,1.4535,0.035289,2.136e-09,0,0
23.61,-0.042474,-0.0046555,1.5,0.28003,0.042224,-3.0548e-10,-1.2025,-0.16074,-1.1007e-09,1.3752,0.017747,2.103e-09,0,0
23.6,-0.045334,-0.0050858,1.5,0.29212,0.043832,-2.9437e-10,-1.2158,-0.16083,-1.1216e-09,1.2977,0.00042062,2.07e-09,0,0
23.59,-0.048317,-0.0055322,1.5,0.30434,0.04544,-2.8305e-10,-1.2284,-0.16075,-1.1421e-09,1.221,-0.016691,2.0373e-09,0,0
23.58,-0.051422,-0.0059946,1.5,0.31669,0.047047,-2.7153e-10,-1.2403,-0.1605,-1.1623e-09,1.145,-0.033588,2.0047e-09,0,0
23.57,-0.054651,-0.0064731,1.5,0.32914,0.04865,-2.5981e-10,-1.2513,-0.16008,-1.1822e-09,1.0697,-0.050271,1.9723e-09,0,0
23.56,-0.058005,-0.0069676,1.5,0.34171,0.050248,-2.4789e-10,-1.2617,-0.15949,-1.2017e-09,0.99519,-0.066738,1.94e-09,0,0
23.55,-0.061485,-0.007478,1.5,0.35438,0.051839,-2.3577e-10,-1.2712,-0.15874,-1.221e-09,0.92143,-0.082991,1.908e-09,0,0
23.54,-0.065093,-0.0080044,1.5,0.36713,0.053422,-2.2347e-10,-1.2801,-0.15783,-1.2399e-09,0.84841,-0.099028,1.8761e-09,0,0
23.53,-0.068828,-0.0085464,1.5,0.37997,0.054995,-2.1098e-10,-1.2882,-0.15676,-1.2585e-09,0.77615,-0.11485,1.8443e-09,0,0
23.52,-0.072692,-0.0091042,1.5,0.39289,0.056557,-1.983e-10,-1.2956,-0.15554,-1.2768e-09,0.70463,-0.13046,1.8128e-09,0,0
23.51,-0.076686,-0.0096775,1.5,0.40588,0.058105,-1.8544e-10,-1.3023,-0.15415,-1.2948e-09,0.63386,-0.14585,1.7814e-09,0,0
23.5,-0.08081,-0.010266,1.5,0.41894,0.059639,-1.7241e-10,-1.3083,-0.15262,-1.3124e-09,0.56383,-0.16103,1.7501e-09,0,0
23.49,-0.085065,-0.01087,1.5,0.43205,0.061157,-1.592e-10,-1.3136,-0.15093,-1.3298e-09,0.49456,-0.17599,1.7191e-09,0,0
23.48,-0.089451,-0.011489,1.5,0.44521,0.062658,-1.4581e-10,-1.3182,-0.1491,-1.3468e-09,0.42603,-0.19074,1.6882e-09,0,0
23.47,-0.093969,-0.012123,1.5,0.45841,0.064139,-1.3226e-10,-1.3221,-0.14712,-1.3635e-09,0.35825,-0.20528,1.6574e-09,0,0
23.46,-0.09862,-0.012772,1.5,0.47165,0.065599,-1.1854e-10,-1.3254,-0.145,-1.38e-09,0.29122,-0.21959,1.6269e-09,0,0
